cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id,question_id,createddate,timestamp
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-09-02,2016-09-15,Ipsos,A-,467,lv,8.679e-4,39.48,46.11,NA,39.24437,46.63611,NA,45833,71597,9/16/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New York,2016-09-02,2016-09-08,Ipsos,A-,631,lv,8.672e-4,51.83,30.11,NA,52.31528,31.48967,NA,45670,71239,9/10/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-29,2016-09-02,Ipsos,A-,1132,lv,8.668e-4,39.6,38.5,8.4,42.10713,42.08064,5.209951,45394,70635,9/6/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-09-21,2016-09-26,Google Consumer Surveys,B,737,lv,8.644e-4,31.94,35.09,8.69,39.22314,43.56162,5.023149,46269,72328,9/28/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wyoming,2016-08-17,2016-08-23,Google Consumer Surveys,B,78,lv,8.64e-4,26.27,41.75,11.65,34.01646,51.65663,7.36737,45590,70975,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,2016-09-07,2016-09-13,Google Consumer Surveys,B,534,lv,8.622e-4,23.92,49.08,6.15,31.55369,57.81415,2.051152,45784,71468,9/14/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-26,2016-08-30,Ipsos,A-,1360,lv,8.576e-4,38.1,39.1,6.7,40.57113,42.79778,3.510144,45277,69639,9/2/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-16,2016-09-22,CVOTER International,C+,1098,lv,8.565e-4,49.03,46.05,NA,47.77489,43.25605,NA,46050,72032,9/26/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-06-16,2016-06-19,CNN/Opinion Research Corp.,A-,891,rv,8.541e-4,42,38,9,45.11206,41.92186,4.635105,44371,67282,6/21/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Minnesota,2016-09-14,2016-09-20,Google Consumer Surveys,B,579,lv,8.521e-4,37.2,26.85,8.74,44.88225,35.56091,4.832917,45971,71858,9/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Oklahoma,2016-05-02,2016-05-04,Cole Hargrave Snodgrass & Associates,B,500,rv,8.485e-4,28,48,6,31.02733,53.98128,2.237722,44088,65969,5/20/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-28,2016-09-01,Ipsos,A-,1172,lv,8.418e-4,39.1,37.6,7.7,41.60379,41.22094,4.505624,45275,69637,9/2/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Texas,2016-09-21,2016-09-26,Google Consumer Surveys,B,1003,lv,0.00084079999999999995,29.93,42.1,7.62,37.1539,50.4864,3.95315,46277,72336,9/28/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-09-14,2016-09-20,Google Consumer Surveys,B,550,lv,8.384e-4,40.6,28.49,9.36,48.31507,37.24375,5.452917,45952,71839,9/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,2016-09-07,2016-09-13,Google Consumer Surveys,B,454,lv,8.363e-4,43.81,25.98,9.49,51.4202,34.68266,5.391151,45762,71446,9/14/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-09-14,2016-09-20,Google Consumer Surveys,B,572,lv,8.358e-4,37.46,32.1,9.91,45.08501,40.73619,6.002917,45950,71837,9/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,2016-08-26,2016-09-08,Ipsos,A-,485,lv,8.349e-4,53.47,29.86,NA,53.66486,31.28532,NA,45659,71228,9/10/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-09-14,2016-09-20,Google Consumer Surveys,B,708,lv,8.321e-4,32.31,39.54,8.51,39.70438,47.87518,4.602917,45975,71862,9/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Oklahoma,2016-08-31,2016-09-06,Google Consumer Surveys,B,244,lv,8.32e-4,29.34,44.56,10.37,37.00602,53.55317,6.086806,45475,70793,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,2016-08-26,2016-09-08,Ipsos,A-,523,lv,8.299e-4,38.43,39.67,NA,38.5478,40.82857,NA,45683,71252,9/10/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-06-26,2016-06-28,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1017,rv,8.297e-4,41,36,10,46.24693,42.19525,5.83402,44460,67523,6/29/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-06-20,2016-06-23,ABC News/Washington Post,A+,545,lv,8.289e-4,48,39,6,49.0601,42.08154,3.120836,44407,71280,9/11/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-14,2016-09-20,Google Consumer Surveys,B,20864,lv,8.288e-4,35.61,34.63,7.9,43.18137,43.19618,3.992917,45918,71765,9/21/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-09-07,2016-09-13,Google Consumer Surveys,B,411,lv,8.283e-4,30.38,35.27,8.7,38.23669,44.30304,4.601151,45754,71438,9/14/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-25,2016-08-29,Ipsos,A-,1400,lv,8.254e-4,39.5,38,5.7,41.96047,41.72131,2.510465,45151,69412,8/30/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-09-07,2016-09-13,Google Consumer Surveys,B,374,lv,8.188e-4,30.53,39.13,7.79,37.95473,47.58406,3.691151,45782,71466,9/14/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-09-09,2016-09-15,Ipsos,A-,577,lv,8.171e-4,62.5,24.22,NA,62.70033,25.08312,NA,45835,71599,9/16/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-27,2016-10-03,USC Dornsife/LA Times,NA,2275,lv,8.17e-4,42.69,46.61,NA,44.43541,44.95219,NA,46443,72591,10/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Hawaii,2016-08-17,2016-08-23,Google Consumer Surveys,B,87,lv,8.163e-4,42.98,22.49,15.04,50.90586,32.70819,10.75737,45551,70936,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,2016-09-07,2016-09-13,Google Consumer Surveys,B,425,lv,8.149e-4,19.02,56.78,4.95,26.38999,65.16069,0.8511512,45743,71427,9/14/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-27,2016-08-31,Ipsos,A-,1196,lv,8.054e-4,38.6,38.9,7.1,41.0908,42.56014,3.914032,45276,69638,9/2/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-06-11,2016-06-20,Greenberg Quinlan Rosner (Democracy Corps),B-,300,lv,8.003e-4,49,38,9,50.71523,42.71563,4.432742,44529,67607,6/30/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,2016-06-22,2016-06-23,Public Policy Polling,B+,843,v,7.994e-4,47,39,NA,47.72614,41.568600000000004,NA,44437,67458,6/27/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-09-09,2016-09-15,Ipsos,A-,450,lv,7.994e-4,47.21,43.52,NA,47.00442,43.96478,NA,45863,71627,9/16/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-08-09,2016-09-01,SurveyMonkey,C-,2574,rv,7.917e-4,49,28,12,51.22424,33.50558,4.949005,45347,70553,9/6/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,2016-08-12,2016-09-01,Ipsos,A-,126,lv,7.917e-4,27.92,58.08,NA,27.24833,59.0282,NA,45287,69668,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-08-12,2016-09-01,Ipsos,A-,299,lv,7.865e-4,45.14,48.14,NA,45.14579,49.50286,NA,45311,69692,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Arkansas,2016-08-12,2016-09-01,Ipsos,A-,243,lv,7.856e-4,42.2,47.62,NA,41.99094,48.91015,NA,45281,69662,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-08-31,2016-09-06,Google Consumer Surveys,B,220,lv,7.792e-4,34.75,33.81,9.47,42.5351,42.97307,5.186806,45472,70790,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-15,2016-09-21,CVOTER International,C+,1073,lv,7.787e-4,49.2,45.68,NA,47.93991,42.90572,NA,46049,72031,9/26/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,2016-09-14,2016-09-20,Google Consumer Surveys,B,588,lv,7.749e-4,33.26,31.81,10.02,40.76075,40.28402,6.112917,45972,71859,9/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-26,2016-10-02,USC Dornsife/LA Times,NA,2319,lv,7.692e-4,42.37,47.02,NA,44.19641,45.30969,NA,46323,72444,10/3/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-08-12,2016-09-01,Ipsos,A-,131,lv,7.677e-4,43.58,44.52,NA,43.00586,45.80997,NA,45303,69684,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,2016-09-21,2016-09-26,Google Consumer Surveys,B,933,lv,7.641e-4,36.79,30.29,6.21,44.05159,38.73061,2.54315,46248,72307,9/28/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-25,2016-10-01,USC Dornsife/LA Times,NA,2481,lv,7.594e-4,42.23,46.94,NA,44.13773,45.17764,NA,46317,72432,10/2/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maine,2016-08-17,2016-08-23,Google Consumer Surveys,B,105,lv,7.569e-4,35.99,32.25,12.7,43.97819,42.57644,8.41737,45561,70946,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Washington,2016-09-14,2016-09-20,Google Consumer Surveys,B,486,lv,7.559e-4,36.97,28.2,10.83,44.74758,37.03533,6.922917,45995,71882,9/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-08-12,2016-09-01,Ipsos,A-,495,lv,7.523e-4,44.57,38.55,NA,43.62094,39.24915,NA,45283,69664,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-24,2016-08-28,Ipsos,A-,1356,lv,7.477e-4,38.9,38.3,6.3,41.34587,42.05662,3.120133,45152,69413,8/30/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,2016-09-07,2016-09-13,Google Consumer Surveys,B,481,lv,7.465e-4,42.9,28.07,8.32,51.12153,37.59206,4.221151,45761,71445,9/14/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,2016-08-24,2016-08-30,Google Consumer Surveys,B,88,lv,7.409e-4,19.6,48.64,11.18,27.41525,58.1786,6.865009,45539,70924,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New York,2016-09-21,2016-09-26,Google Consumer Surveys,B,931,lv,7.39e-4,42.53,29.4,5.1,49.842,37.91313,1.43315,46268,72327,9/28/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,2016-08-17,2016-08-23,Google Consumer Surveys,B,87,lv,7.359e-4,29.51,37.98,13.84,37.33603,48.02482,9.55737,45541,70926,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,2016-09-14,2016-09-20,Google Consumer Surveys,B,607,lv,7.352e-4,31.89,32.25,9.42,39.36251,40.68716,5.512917,45963,71850,9/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-13,2016-09-19,CVOTER International,C+,1160,lv,7.291e-4,48.5,46.55,NA,47.24496,43.80132,NA,46047,72029,9/26/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-09-14,2016-09-20,Google Consumer Surveys,B,613,lv,7.287e-4,34.85,33.58,7.93,42.4445,42.17639,4.022917,45970,71857,9/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-14,2016-09-20,CVOTER International,C+,1075,lv,7.263e-4,48.11,47.15,NA,46.84932,44.39016,NA,46048,72030,9/26/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-10,2016-10-16,SurveyMonkey,C-,24804,lv,7.212e-4,46,40,8,44.79443,42.59472,3.471041,47009,73500,10/18/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-08-09,2016-09-01,SurveyMonkey,C-,3287,rv,7.137e-4,42,40,10,44.16811,45.40965,2.949005,45351,70557,9/6/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-24,2016-09-30,USC Dornsife/LA Times,NA,2526,lv,7.128e-4,42.34,46.66,NA,44.31669,44.8529,NA,46312,72427,10/1/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maine,2016-08-12,2016-09-01,Ipsos,A-,160,lv,7.086e-4,42.22,41.65,NA,41.68265,42.90707,NA,45294,69675,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,2016-04-15,2016-04-17,Public Policy Polling,B+,879,v,7.081e-4,61,28,NA,59.79333,30.01943,NA,42190,60249,4/20/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Mississippi,2016-08-31,2016-09-06,Google Consumer Surveys,B,194,lv,7.077e-4,26.97,53.12,5.61,34.33922,61.68971,1.326806,45464,70782,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,2016-08-19,2016-09-01,Ipsos,A-,666,lv,7.053e-4,47.4,36.24,NA,48.12854,38.32191,NA,45304,69685,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-12,2016-09-18,CVOTER International,C+,1203,lv,7.026e-4,47.95,46.77,NA,46.70771,44.03935,NA,45913,71752,9/21/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Louisiana,2016-08-31,2016-09-06,Google Consumer Surveys,B,273,lv,6.984e-4,23.88,50.15,5.91,31.37371,58.89734,1.626806,45457,70775,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-23,2016-08-27,Ipsos,A-,1349,lv,6.962e-4,38.5,38.9,6.3,40.93059,42.69844,3.123725,45153,69414,8/30/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Texas,2016-09-02,2016-09-08,Ipsos,A-,405,lv,6.957e-4,30.91,48.29,NA,30.83887,49.06989,NA,45678,71247,9/10/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-09-21,2016-09-26,Google Consumer Surveys,B,956,lv,6.956e-4,34.29,41.33,6.38,41.55761,49.77927,2.71315,46243,72302,9/28/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-08-17,2016-08-23,Google Consumer Surveys,B,80,lv,6.955e-4,45.34,28.86,8.74,53.4287,39.361,4.45737,45570,70955,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,2016-08-12,2016-09-01,Ipsos,A-,254,lv,6.945e-4,37.02,52.45,NA,35.9157,52.95221,NA,45291,69672,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-04-04,2016-04-07,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1607,lv,6.929e-4,44,44,NA,43.42612,45.49346,NA,36712,62686,4/24/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,2016-09-14,2016-09-20,Google Consumer Surveys,B,748,lv,6.918e-4,42.22,24.49,8.14,49.88558,33.17915,4.232917,45996,71883,9/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-09-09,2016-09-15,Ipsos,A-,722,lv,6.838e-4,46.33,49.84,NA,46.94496,51.09936,NA,45839,71603,9/16/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-09-02,2016-09-15,Ipsos,A-,644,lv,6.835e-4,43.63,43.84,NA,43.1819,44.14219,NA,45851,71615,9/16/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,2016-08-31,2016-09-06,Google Consumer Surveys,B,297,lv,6.817e-4,36.4,33.94,12.2,44.27212,43.22723,7.916806,45455,70773,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,District of Columbia,2016-08-17,2016-08-23,Google Consumer Surveys,B,58,lv,6.76e-4,54.01,22.16,8.12,62.16255,32.77189,3.83737,45685,71254,9/10/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Mexico,2016-08-31,2016-09-06,Google Consumer Surveys,B,215,lv,6.744e-4,27.25,29.96,18.44,35.12798,39.25559,14.15681,45471,70789,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,2016-08-05,2016-08-25,Ipsos,A-,134,lv,6.741e-4,39.49,46.86,NA,39.26945,48.63732,NA,45036,69089,8/26/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-08-12,2016-09-01,Ipsos,A-,282,lv,6.709e-4,41.18,44.18,NA,40.91438,45.56207,NA,45290,69671,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Mississippi,2016-08-05,2016-08-25,Ipsos,A-,161,lv,6.7e-4,36.54,53.49,NA,36.83183,55.38975,NA,45018,69071,8/26/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-09-21,2016-09-26,Google Consumer Surveys,B,1311,lv,6.676e-4,45.47,30.35,6.42,52.78555,38.86824,2.75315,46238,72297,9/28/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-01,2016-09-02,Morning Consult,NA,2001,rv,6.67e-4,38,36,9,43.0863,42.95581,3.194333,45328,70686,9/6/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,2016-09-07,2016-09-13,Google Consumer Surveys,B,381,lv,6.669e-4,42.32,29.77,7.26,50.21059,38.84848,3.161152,45779,71463,9/14/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-11,2016-09-17,CVOTER International,C+,1229,lv,6.666e-4,47.39,47.55,NA,46.14857,44.85167,NA,45914,71753,9/21/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-23,2016-09-29,USC Dornsife/LA Times,NA,2560,lv,6.661e-4,41.73,47.26,NA,43.78399,45.39907,NA,46299,72380,9/30/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-08-26,2016-09-08,Ipsos,A-,529,lv,6.575e-4,37.89,48.39,NA,37.56554,48.92881,NA,45649,71218,9/10/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,2016-08-19,2016-09-08,Ipsos,A-,472,lv,6.573e-4,46.76,35.01,NA,46.53601,36.05226,NA,45674,71243,9/10/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,2016-08-24,2016-08-30,Google Consumer Surveys,B,168,lv,6.479e-4,25.17,35.94,10.36,33.02291,45.53707,6.045009,45502,70820,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,2016-08-12,2016-09-01,Ipsos,A-,127,lv,6.465e-4,37.84,44.65,NA,37.42548,45.82267,NA,45301,69682,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-22,2016-08-26,Ipsos,A-,1337,lv,6.459e-4,38.7,37.4,6,41.11721,41.24443,2.823422,45154,69415,8/30/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Oklahoma,2016-08-12,2016-09-01,Ipsos,A-,288,lv,6.424e-4,36.51,48.41,NA,35.24646,48.61824,NA,45308,69689,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,2016-05-02,2016-05-05,Suffolk University,B+,500,lv,6.391e-4,55,31,NA,54.52983,33.29774,NA,44038,65705,5/10/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-09-02,2016-09-08,Ipsos,A-,751,lv,6.373e-4,59.58,32.19,NA,59.81933,33.32546,NA,45644,71213,9/10/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-05-21,2016-05-23,"National Research, Inc.",B+,600,lv,6.359e-4,36,39,8,38.6576,43.45545,4.700147,44150,66063,5/27/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,North Dakota,2016-08-17,2016-08-23,Google Consumer Surveys,B,62,lv,6.348e-4,20.62,41.81,15.45,28.5159,51.97616,11.16737,45568,70953,9/9/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-07-07,2016-07-08,Gravis Marketing,B-,1313,a,6.341e-4,39,38,9,41.68102,41.86479,6.788564,44585,67948,7/14/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-08-12,2016-09-01,Ipsos,A-,225,lv,6.327e-4,42.89,34.94,NA,42.45277,36.05238,NA,45302,69683,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New York,2016-04-04,2016-04-07,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1403,lv,6.322e-4,53,37,NA,52.82766,39.07306,NA,36711,62668,4/24/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-22,2016-09-28,USC Dornsife/LA Times,NA,2631,lv,6.311e-4,42.94,46.68,NA,45.07417,44.75992,NA,46287,72348,9/29/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,2016-09-14,2016-09-20,Google Consumer Surveys,B,655,lv,6.306e-4,35.6,36.19,5.48,43.24093,44.84698,1.572917,45979,71866,9/22/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,2016-08-12,2016-09-01,Ipsos,A-,367,lv,6.283e-4,39.39,51.54,NA,39.20774,52.67799,NA,45279,69660,9/4/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-10,2016-09-16,CVOTER International,C+,1246,lv,6.277e-4,47.42,47.38,NA,46.17904,44.71255,NA,45897,71683,9/20/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-06-07,2016-07-05,Pew Research Center,B+,3834,rv,6.254e-4,51,45,NA,51.0031,47.49572,NA,45925,71772,9/21/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,2016-07-29,2016-08-18,Ipsos,A-,183,lv,6.245e-4,38.93,48.45,NA,38.69342,50.32795,NA,44981,69014,8/24/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,2016-08-05,2016-08-25,Ipsos,A-,144,lv,6.242e-4,29.2,49.24,NA,28.411,50.47959,NA,45006,69059,8/26/16,09:24:53  8 Nov 2016
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,2016-08-19,2016-09-01,Ipsos,A-,303,lv,6.225e-4,32.08,55.66,NA,30.90183,55.73204,NA,45289,69670,9/4/16,09:24:53  8 Nov 2016
