cluster	men2012	women2012	paperN	label	men1990_2012	women1990_2012	men1989	women1989	men1900	women1900	men1901_1910	women1901_1910	men1911_1920	women1911_1920	men1921_1930	women1921_1930	men1931_1940	women1931_1940	men1941_1950	women1941_1950	men1951_1960	women1951_1960	men1961_1970	women1961_1970	men1971_1980	women1971_1980	men1981_1990	women1981_1990	men1991_2000	women1991_2000	men2001_2010	women2001_2010	men2011_2020	women2011_2020	men2010	women2010	firstM1901_1910	firstF1901_1910	firstM1911_1920	firstF1911_1920	firstM1921_1930	firstF1921_1930	firstM1931_1940	firstF1931_1940	firstM1941_1950	firstF1941_1950	firstM1951_1960	firstF1951_1960	firstM1961_1970	firstF1961_1970	firstM1971_1980	firstF1971_1980	firstM1981_1990	firstF1981_1990	firstM1991_2000	firstF1991_2000	firstM2001_2010	firstF2001_2010	firstM2011_2020	firstF2011_2020	lastM1901_1910	lastF1901_1910	lastM1911_1920	lastF1911_1920	lastM1921_1930	lastF1921_1930	lastM1931_1940	lastF1931_1940	lastM1941_1950	lastF1941_1950	lastM1951_1960	lastF1951_1960	lastM1961_1970	lastF1961_1970	lastM1971_1980	lastF1971_1980	lastM1981_1990	lastF1981_1990	lastM1991_2000	lastF1991_2000	lastM2001_2010	lastF2001_2010	firstM2012	firstF2012	lastM2012	lastF2012	firstM1900	firstF1900	lastM1900	lastF1900
3:1:2:3	1244	226	1317	Research and development	757	180	487	46	0	0	0	0	1	0	1	0	3	0	5	1	37	1	70	2	102	15	314	36	304	74	405	96	2	1	25	5	0	0	1	0	1	0	3	0	5	0	32	0	56	0	80	7	197	26	167	42	195	44	2	1	0	0	0	0	0	0	0	0	0	1	2	1	13	2	19	8	95	6	105	23	139	33	739	120	373	74	0	0	0	0
3:1:2:4	357	30	413	Social cost of monopoly	222	26	135	4	0	0	0	0	0	0	0	0	0	0	3	0	10	1	14	0	25	2	91	2	123	9	91	16	0	0	7	5	0	0	0	0	0	0	0	0	3	0	10	1	13	0	18	2	63	1	75	6	60	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	22	1	40	1	27	6	242	20	96	8	0	0	0	0
3:01:03	6095	841	6071	Labor	3496	655	2599	186	4	0	0	0	6	3	13	2	14	1	106	2	180	10	202	11	686	24	1595	152	1861	307	1406	325	22	4	95	21	0	0	5	3	12	2	14	1	96	1	152	10	173	8	471	10	1055	98	1131	192	765	163	13	2	0	0	1	0	1	0	0	0	10	1	20	0	28	3	160	11	443	41	558	89	452	113	3891	490	1678	259	4	0	0	0
3:1:3:1	573	129	537	Wage structure	515	119	58	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	1	57	11	254	51	252	65	0	1	12	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	1	34	6	144	32	131	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	4	79	16	92	19	318	75	192	40	0	0	0	0
3:1:3:10	203	35	220	Labor strikes	66	18	137	17	0	0	0	0	0	0	3	0	0	1	1	1	10	0	12	0	39	1	80	16	46	10	12	6	0	0	0	1	0	0	0	0	3	0	0	1	1	0	10	0	9	0	30	0	53	11	30	7	9	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	9	0	20	4	14	3	3	3	145	22	49	11	0	0	0	0
3:1:3:11	263	24	210	Minimum wage	167	22	96	2	0	0	0	0	0	1	0	0	0	0	2	0	10	0	14	0	32	0	40	1	93	7	70	15	2	0	2	1	0	0	0	1	0	0	0	0	2	0	8	0	10	0	24	0	25	1	54	6	39	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	7	0	13	0	28	1	21	9	162	12	76	10	0	0	0	0
3:1:3:2	222	18	218	Unemployment	102	15	120	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	22	0	107	4	80	11	11	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	16	0	65	3	54	6	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	33	1	21	3	3	1	143	10	63	5	0	0	0	0
3:1:3:3	138	28	158	Human capital	63	21	75	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	21	3	42	4	47	17	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	17	2	31	2	29	11	9	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	4	1	10	2	15	6	4	1	97	17	36	10	0	0	0	0
3:1:3:4	188	15	193	Trade unions	44	5	144	10	0	0	0	0	0	0	0	0	0	0	5	0	15	0	18	0	41	0	75	11	27	3	7	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	10	0	18	0	31	0	55	9	18	2	5	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	9	0	19	2	7	1	1	0	141	12	41	3	0	0	0	0
3:1:3:5	382	40	365	Labor equilibria	315	33	67	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	4	0	70	8	141	11	155	21	6	0	18	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	2	0	41	6	90	6	86	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	17	1	37	4	45	10	227	22	103	15	0	0	0	0
3:1:3:6	177	27	189	Labor econometics	107	14	70	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	1	68	12	60	7	31	7	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	1	42	5	42	3	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	20	3	16	2	9	3	115	11	51	8	0	0	0	0
3:1:3:7	202	16	235	Wage determination	79	14	123	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	13	0	123	2	48	10	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	11	0	85	2	35	9	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	33	0	13	1	5	1	143	13	53	2	0	0	0	0
3:01:04	677	43	726	Economic regulation	176	17	501	26	4	0	0	0	3	0	2	0	4	0	4	0	14	1	100	3	203	8	176	14	114	11	53	6	0	0	6	1	0	0	3	0	2	0	4	0	4	0	13	1	84	2	148	5	128	8	72	9	31	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	1	48	3	39	4	31	2	12	1	493	29	145	11	4	0	0	0
3:01:05	722	40	939	Ownership and organization	116	18	606	22	1	0	1	0	0	0	6	0	30	3	84	2	95	2	101	3	170	5	126	7	82	8	26	10	0	0	1	0	1	0	0	0	6	0	28	3	79	2	87	2	85	1	136	5	91	6	49	1	14	3	0	0	0	0	0	0	0	0	2	0	5	0	8	0	13	2	32	0	32	1	21	4	9	4	577	23	122	11	1	0	0	0
3:02	25839	2548	25326	Stock markets	13673	2047	12166	501	13	0	12	1	18	1	30	1	86	7	87	2	340	8	1748	25	4531	93	6002	437	6496	813	6253	1107	223	53	511	104	12	1	18	1	29	1	71	1	83	2	299	5	1353	17	3097	60	3656	258	3613	435	3085	487	97	22	0	0	0	0	1	0	7	6	4	0	37	3	355	7	1189	31	1867	138	2182	272	2138	405	15425	1290	7853	879	12	0	1	0
3:02:01	12027	877	11907	Capital asset pricing	6366	674	5661	203	6	0	1	0	4	0	11	1	25	7	30	2	152	5	770	14	2303	40	2668	149	3014	232	2950	401	93	26	215	35	1	0	4	0	10	1	23	1	29	2	128	3	582	9	1537	30	1629	84	1653	106	1438	160	39	9	0	0	0	0	1	0	2	6	1	0	21	2	167	5	635	9	854	53	1037	98	1020	157	7078	405	3771	340	5	0	1	0
3:2:1:1	338	8	331	Stock price behavior	40	2	298	6	0	0	0	0	0	0	0	0	2	0	0	0	5	0	82	0	156	2	60	4	21	0	12	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	62	0	103	2	33	4	15	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	17	0	45	0	23	0	6	0	5	1	222	7	98	1	0	0	0	0
3:2:1:13	260	35	293	Risk and investment	199	32	61	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	23	2	42	1	108	18	83	14	2	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	12	0	24	0	62	10	40	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	17	0	36	7	33	2	140	21	94	11	0	0	0	0
3:2:1:14	225	18	240	Habit	196	18	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	71	6	108	11	8	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	46	3	54	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	23	2	35	5	125	9	75	7	0	0	0	0
3:2:1:15	435	29	392	Storage and hedging	204	14	231	15	0	0	0	0	0	0	0	0	2	0	1	1	12	0	21	0	60	5	154	11	122	5	60	6	3	1	4	2	0	0	0	0	0	0	2	0	1	1	12	0	17	0	40	4	90	9	59	3	27	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	0	53	2	49	1	22	3	249	20	144	7	0	0	0	0
3:2:1:16	272	20	283	Interest rates	238	20	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	38	0	99	6	124	14	3	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	20	0	54	4	55	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	38	1	50	2	137	11	104	3	0	0	0	0
3:2:1:18	218	10	212	Capital and growth	2	1	216	9	0	0	0	0	0	0	0	0	0	0	0	0	16	1	80	4	97	0	23	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	55	3	63	0	15	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	23	1	30	0	7	2	1	0	0	0	146	6	64	4	0	0	0	0
3:2:1:20	249	18	197	Speculation	231	17	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	21	1	65	3	150	12	7	2	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	10	1	32	2	79	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	23	0	49	5	130	7	81	6	0	0	0	0
3:2:1:21	181	13	217	Price and demand uncertainty	43	3	138	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	1	54	0	76	9	31	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	38	0	47	3	19	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	25	4	11	1	4	0	120	4	54	6	0	0	0	0
3:2:1:24	169	4	190	Ordering under uncertainty	42	1	127	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	66	1	50	2	25	0	16	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	41	1	32	1	14	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	20	0	15	1	9	0	4	1	102	2	53	2	0	0	0	0
3:2:1:25	152	13	160	Debt and default risk	134	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	15	0	42	3	85	8	3	2	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	7	0	26	2	35	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	12	1	33	3	75	4	53	4	0	0	0	0
3:2:1:3	592	30	592	Option pricing 	322	25	270	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	0	91	1	175	4	164	13	144	12	1	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	61	1	113	1	92	4	72	6	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	27	0	54	3	56	6	51	6	352	12	191	15	0	0	0	0
3:2:1:33	180	5	173	Price instability	30	2	150	3	0	0	0	0	0	0	0	0	3	0	4	0	3	0	9	2	57	0	79	1	23	1	2	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	3	0	9	1	40	0	44	0	12	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	14	0	28	1	9	1	1	0	114	2	54	3	0	0	0	0
3:2:1:4	596	55	523	Stock trading	466	54	130	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	66	0	84	1	271	26	170	28	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	36	0	46	1	140	8	77	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	28	0	92	14	63	8	304	18	204	22	0	0	0	0
3:2:1:5	463	48	427	Market inefficiency	425	46	38	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	40	2	166	10	240	35	10	1	19	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	20	2	81	5	113	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	61	3	79	16	225	18	161	20	0	0	0	0
3:2:1:6	212	13	182	Volatility and valuation	123	9	89	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	13	0	92	3	85	8	18	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	7	0	66	3	47	4	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	22	0	30	3	6	0	135	9	62	3	0	0	0	0
3:2:1:7	365	27	415	Measuring volatility	321	23	44	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	3	1	52	2	134	10	172	13	1	0	7	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	1	33	2	70	6	77	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	14	0	49	3	70	2	184	19	136	5	0	0	0	0
3:2:1:8	325	44	384	International investment	213	33	112	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	51	2	61	9	113	14	92	18	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	6	1	39	2	33	5	56	7	45	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	22	4	42	5	31	8	179	21	108	17	0	0	0	0
3:2:1:9	417	46	355	Mutual fund performance	352	42	65	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0	52	4	130	10	205	29	10	3	18	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	31	2	67	6	95	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	19	2	41	4	67	15	210	17	136	22	0	0	0	0
3:02:02	8082	969	7922	Corporate ownership and control	4979	813	3103	156	6	0	9	0	9	1	9	0	17	0	21	0	68	2	332	1	992	22	1895	167	2346	326	2292	433	86	17	238	47	9	0	9	1	9	0	15	0	21	0	62	2	260	0	685	12	1198	92	1373	180	1163	197	34	8	0	0	0	0	0	0	2	0	0	0	6	0	68	0	252	9	542	56	744	103	770	164	4844	492	2413	336	6	0	0	0
3:2:2:1	427	52	459	Corporate takeovers	254	39	173	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	22	0	166	22	141	19	92	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	14	0	124	14	98	16	65	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	32	8	38	2	24	3	306	36	103	13	0	0	0	0
3:2:2:11	237	28	233	Financial crises	206	26	31	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	4	1	30	2	113	12	79	12	7	1	11	4	0	0	0	0	1	0	0	0	0	0	0	0	3	0	3	1	20	2	60	10	41	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	41	1	23	5	129	19	75	6	0	0	0	0
3:2:2:15	134	30	165	Finance and growth	123	29	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	7	1	49	9	69	19	4	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	6	1	23	6	38	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	2	18	10	73	16	41	12	0	0	0	0
3:2:2:2	323	31	295	Capital structure	132	19	191	12	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	0	52	1	137	14	59	7	58	9	0	0	7	1	0	0	0	0	0	0	0	0	0	0	2	0	10	0	40	0	79	6	31	6	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	11	1	45	8	20	0	17	5	192	16	98	14	0	0	0	0
3:2:2:21	184	16	200	Sovereign debt	121	16	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	72	1	69	8	38	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	46	1	39	3	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	25	3	9	3	114	8	54	6	0	0	0	0
3:2:2:26	178	33	168	Pension plans	102	15	76	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0	69	18	56	11	31	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	48	8	31	4	19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	18	8	19	5	11	1	115	13	53	14	0	0	0	0
3:2:2:3	349	54	367	Lending and information	319	52	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	31	2	107	11	186	36	17	5	24	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	20	2	67	5	83	19	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	35	4	78	8	182	28	130	14	0	0	0	0
3:2:2:36	158	21	166	Banking panics	145	21	13	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	49	8	84	10	12	3	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	31	4	51	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	3	28	4	99	9	47	8	1	0	0	0
3:2:2:4	328	39	362	Bankruptcy	227	29	101	10	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	23	3	84	9	163	22	55	5	0	0	2	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	17	2	64	9	116	15	34	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	17	0	37	7	16	1	234	30	75	9	0	0	0	0
3:2:2:5	291	52	270	Initial public offerings	253	49	38	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16	1	31	2	70	15	166	34	5	0	20	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	21	1	33	10	62	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	1	9	0	27	3	66	14	132	29	110	18	0	0	0	0
3:2:2:6	316	27	292	Stock ownership structure	308	27	8	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	80	1	223	25	5	1	29	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	45	0	118	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	19	0	64	8	169	10	88	8	0	0	0	0
3:2:2:7	241	33	229	Dividends and signaling	158	28	83	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	9	0	16	1	62	5	88	13	59	14	5	0	3	1	0	0	0	0	0	0	0	0	1	0	1	0	7	0	16	0	36	1	50	4	29	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	21	3	29	4	23	6	142	7	78	14	0	0	0	0
3:2:2:8	219	37	228	Corporate investment	172	37	47	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	45	0	80	10	84	27	0	0	8	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	24	0	49	7	42	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	12	0	22	2	26	16	120	15	63	18	0	0	0	0
3:02:03	3983	518	3683	Corporate earnings	1590	410	2393	108	0	0	1	0	2	0	0	0	9	0	26	0	86	0	436	7	890	24	1040	95	779	179	682	205	32	8	34	14	1	0	2	0	0	0	8	0	23	0	77	0	342	6	607	14	575	65	390	105	321	97	15	4	0	0	0	0	0	0	1	0	3	0	8	0	83	1	230	10	351	21	280	45	233	63	2361	291	1198	142	0	0	0	0
3:2:3:1	1903	337	1726	Earnings and accounting	990	275	913	62	0	0	1	0	2	0	0	0	3	0	4	0	16	0	121	0	325	9	496	63	461	122	447	136	27	7	19	9	1	0	2	0	0	0	2	0	3	0	15	0	98	0	207	5	278	45	233	72	204	70	14	3	0	0	0	0	0	0	1	0	1	0	1	0	22	0	94	4	164	13	168	29	163	38	1057	195	623	86	0	0	0	0
3:2:3:2	926	122	785	Auditing	384	102	542	20	0	0	0	0	0	0	0	0	0	0	1	0	3	0	45	2	199	5	319	20	206	44	148	50	5	1	2	2	0	0	0	0	0	0	0	0	1	0	3	0	36	2	146	3	177	13	107	27	72	21	1	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	44	2	104	6	71	11	49	17	543	67	275	36	0	0	0	0
3:2:3:3	645	36	633	Financial ratios	150	22	495	14	0	0	0	0	0	0	0	0	5	0	2	0	24	0	93	0	225	8	157	7	88	10	51	11	0	0	10	1	0	0	0	0	0	0	5	0	2	0	19	0	70	0	149	6	77	6	37	4	24	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	20	0	62	2	63	1	34	4	13	4	383	21	197	11	0	0	0	0
3:02:04	1290	154	1164	Corporate insurance	564	127	726	27	0	0	0	1	0	0	1	0	0	0	5	0	19	0	154	2	260	6	317	21	314	66	215	58	5	0	14	5	0	1	0	0	1	0	0	0	5	0	18	0	119	1	201	4	201	14	167	38	96	29	4	0	0	0	0	0	0	0	0	0	0	0	1	0	31	1	54	2	97	6	110	22	84	16	812	87	377	47	0	0	0	0
3:03	19033	1380	22740	Macroeconomics 	7890	849	11143	531	20	0	16	1	31	3	90	3	273	31	527	23	811	39	1651	71	3660	139	4481	255	4058	388	3352	416	63	11	241	45	13	1	28	3	84	1	248	27	484	19	725	30	1372	48	2720	83	3079	149	2545	242	1817	215	37	3	3	0	3	0	4	2	20	3	33	4	69	7	244	22	765	48	1143	89	1197	114	1057	133	13171	821	4558	427	19	0	1	0
3:03:01	12230	861	13458	Macroeconomic theory	5255	547	6975	314	8	0	9	0	8	0	33	1	71	12	136	8	365	15	1043	41	2534	93	3028	164	2649	255	2294	265	52	7	171	33	6	0	8	0	31	0	63	10	125	7	324	10	887	27	1887	52	2101	93	1664	159	1254	144	31	1	3	0	0	0	2	1	4	2	8	1	31	3	142	13	516	37	761	61	775	78	708	81	8389	503	2966	281	8	0	0	0
3:3:1:1	216	6	246	Wages and inflation	26	0	190	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	1	72	2	108	3	19	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	1	59	1	82	3	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	1	24	0	8	0	1	0	165	5	46	1	0	0	0	0
3:3:1:11	205	16	200	Political business cycle	116	13	89	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	26	1	65	2	68	7	39	5	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	17	1	40	1	42	5	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	18	1	19	2	12	0	127	12	56	3	0	0	0	0
3:3:1:12	128	7	177	Keynesian equilibria	65	6	63	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	17	0	53	1	37	1	17	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	11	0	36	1	22	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	15	0	15	0	6	1	82	5	43	1	0	0	0	0
3:3:1:13	125	9	213	Currency devaluation	27	0	98	9	0	0	0	0	0	0	0	0	0	1	5	0	24	0	11	1	34	3	27	4	19	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	21	0	11	1	26	1	23	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	8	2	4	4	4	0	3	0	101	3	24	6	0	0	0	0
3:3:1:18	196	26	209	Balance-of-payment crises	159	25	37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	39	1	94	10	60	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	27	1	45	6	24	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	27	4	22	3	99	17	60	7	0	0	0	0
3:3:1:19	201	15	234	Money	153	13	48	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	29	2	20	0	64	5	83	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	3	0	24	2	14	0	40	3	46	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	20	1	29	3	129	9	59	4	1	0	0	0
3:3:1:2	453	50	496	Optimal monetary policy	375	48	78	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	88	3	210	25	147	22	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	59	2	143	14	85	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	23	1	48	10	42	8	294	29	114	19	0	0	0	0
3:3:1:21	200	14	237	Elasticities in international trade	38	1	162	13	0	0	0	0	0	0	0	0	0	0	1	0	3	0	30	3	70	7	61	3	20	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	26	3	53	3	35	1	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	13	4	20	2	8	1	7	0	134	7	52	7	0	0	0	0
3:3:1:23	195	13	183	Exchange rates	37	4	158	9	0	0	0	0	1	0	1	0	2	1	1	0	3	0	1	0	44	2	108	7	23	2	11	1	0	0	0	0	0	0	1	0	1	0	2	1	1	0	2	0	1	0	29	2	61	3	12	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	36	3	8	0	4	1	117	7	57	4	0	0	0	0
3:3:1:25	139	4	155	Interest arbitrage	12	4	127	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	35	0	66	0	19	0	6	4	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	33	0	56	0	13	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	6	0	1	2	2	0	117	2	21	2	0	0	0	0
3:3:1:3	236	26	311	Inflation and unemployment	6	2	230	24	0	0	3	0	0	0	0	0	0	0	2	1	12	3	84	11	113	7	19	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	3	65	8	86	4	15	2	2	0	1	1	0	0	3	0	0	0	0	0	0	0	0	1	1	0	17	3	24	1	3	1	0	0	0	0	182	18	48	6	0	0	0	0
3:3:1:4	298	14	351	Demand for money	15	2	283	12	0	0	0	0	0	0	2	0	0	0	2	0	14	0	95	3	111	6	63	3	10	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	13	0	75	0	86	4	41	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	3	24	2	22	2	4	0	0	0	225	7	69	7	0	0	0	0
3:3:1:5	344	28	311	New Keynesian models	297	25	47	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	52	3	125	9	162	15	1	0	32	8	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	36	1	80	6	79	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	33	3	48	4	199	15	93	7	0	0	0	0
